kidx,coarse_rank,best_omega,best_selectivity,target_idx,target_amp,second_amp,target_dominance_coarse,coarse_target_share,stage_status,broad_label,final_avg_selectivity,final_min_selectivity,fro_norm,asymmetry_norm,asymmetry_ratio,positive_ratio,negative_ratio,mean_abs_weight,std_abs_weight,max_abs_weight,drive_out_strength,drive_in_strength,target_in_strength,target_out_strength,target_sink_bias,target_direct_from_drive,target_path_2hop,target_path_advantage_2hop,target_path_3hop,target_path_advantage_3hop,K
865,1052,1.5,1.6200794762454485,3,0.39420678616788685,0.24332558491503467,1.6200794762454485,0.5941785357682473,coarse_only,low,nan,nan,2.640070030859996,2.741413396627206,1.0383866202720233,0.4,0.6,0.4863753522920823,0.33457062793229125,0.9625982555361008,2.3160615292538456,1.9778831702633304,2.62764589781919,3.0359772823400033,-0.4083313845208134,0.758907671609776,1.0266698341860312,1.1407422445788147,0.23666774016945702,0.21334502676645323,"[[0.0, -0.35508347398458495, -0.6035730815157758, -0.8966838919479345, 0.12254272281503509], [-0.06534087307527114, 0.0, 0.276005326589148, -0.6643348536262408, 0.02752031658207721], [-0.5395027882441659, 0.9611661053183582, 0.0, -0.9625982555361008, -0.11201702697722338], [-0.758907671609776, 0.4614799383673178, -0.8324222810483142, 0.0, 0.5748360067937817], [0.9523101963246328, -0.0013287222957785172, 0.04749323196040667, -0.5123602812297272, 0.0]]"
866,556,1.5,2.2158389265503686,3,0.08888211492792243,0.04011217325443362,2.2158389265503686,0.5287926293353651,coarse_only,low,nan,nan,2.473027997090375,2.8862667575167458,1.1670982944436525,0.6,0.4,0.4457337894473225,0.32728391751592617,0.9684234329206338,2.0226510426365083,2.7725076249751464,2.2126450551080765,1.9167891123101346,0.2958559427979419,0.9614246854129587,0.30873555904681177,0.3351529629185762,0.18394717086693704,0.4799740718949626,"[[0.0, 0.5249971609620117, -0.36958012594951417, 0.9684234329206338, 0.9095069051429869], [-0.6270428937734138, 0.0, -0.7976505258521367, 0.6077580941824154, -0.7672420493855876], [0.12301253335893048, 0.11507136803385642, 0.0, 0.03943517691391141, 0.12828326561822578], [0.9614246854129587, 0.24215831011374456, -0.834928819580691, 0.0, -0.17413324000068253], [0.3111709300912051, -0.07300555854961721, 0.03867830481075307, -0.30117240829317393, 0.0]]"
867,504,1.5,2.2974087572209787,1,0.15225620158090464,0.06627301349838212,2.2974087572209787,0.5013448283002464,coarse_only,low,nan,nan,2.3065084689351383,3.3529222157399388,1.45367869266331,0.5,0.5,0.42396445609143213,0.29368896103628395,0.9223303753318652,1.4770643162736095,1.6387478013074501,1.4513581371014892,1.8260801402419058,-0.3747220031404166,0.1389005369232199,0.6118255767912996,0.9288829451325067,0.4674258977700646,0.6783619697344189,"[[0.0, 0.10462777130711909, -0.595757558610277, -0.17920087391744088, -0.7591615974726131], [-0.1389005369232199, 0.0, 0.9223303753318652, -0.13574547945119164, 0.2543817453952124], [0.47558246448071606, 0.6664602026054007, 0.0, -0.8590451553919214, 0.021936927145419283], [-0.3897924148937555, -0.20707853050150793, 0.06917039839821215, 0.0, 0.10844002078675419], [0.472788899975918, -0.847913635827878, -0.5300873635360617, 0.7408871698761585, 0.0]]"
868,1256,1.5,1.4010013757247555,1,0.2777404304985297,0.19824422395977315,1.4010013757247555,0.49665432513544133,coarse_only,low,nan,nan,2.6043014999620984,4.207691286779688,1.6156698012266661,0.7,0.3,0.5048229537194217,0.2902982957808061,0.9924294622624199,1.9934558094745087,1.849630034630201,1.6359835466335646,2.1386063010601104,-0.5026227544265458,0.29575692569653733,0.9527297291292837,0.7654638378655988,0.7466545260551465,0.6409907745122801,"[[0.0, 0.801835954641738, -0.2728060456444674, 0.2736321414000995, 0.5013558929438962], [-0.29575692569653733, 0.0, 0.9924294622624199, 0.12753193484314318, 0.22026522383146419], [0.8038478696603697, -0.2904200522034377, 0.0, 0.9640137886487734, 0.038673173199308186], [0.4520153879198958, 0.5793408477845179, 0.21281743423455013, 0.0, -0.5625886762285621], [-0.4418356261977059, 0.46700944643041664, -0.834689076428138, 0.9635941141889914, 0.0]]"
869,884,1.3,1.7813112964345024,2,0.22881220003678326,0.1284515516703878,1.7813112964345024,0.5412098483497368,coarse_only,low,nan,nan,2.9562026612797747,3.2079395643152404,1.0851554957079297,0.4,0.6,0.5706504450219123,0.3336386942849624,0.9786351736140904,2.361059527193502,1.6532089068695053,3.0338067243798172,2.5136556005222968,0.5201511238575205,0.6133346537713336,1.446880170156595,0.9063080559348261,1.6575449545854264,0.9726302664689204,"[[0.0, -0.950631762006418, -0.5451454128069138, 0.09188473251970963, 0.06554699953646392], [-0.9786351736140904, 0.0, -0.8295284101776614, 0.06419273399857284, -0.6182608605131183], [0.6133346537713336, -0.9325792979570326, 0.0, -0.7989248352032148, -0.6889679374482363], [-0.03953478945668221, 0.9082153750277171, -0.24074679042548053, 0.0, 0.7675711436593524], [0.7295549103513961, 0.09166394425478352, -0.8982349871122408, -0.5598541505978278, 0.0]]"
870,1095,1.5,1.564696423420982,3,0.07089307771020366,0.04530787994877724,1.564696423420982,0.44686063624375866,coarse_only,low,nan,nan,2.480785497390092,3.5942243870919897,1.4488251365834899,0.55,0.45,0.4651276264144763,0.3022765709562778,0.9681906159248623,0.5583017797544898,2.3258419435773265,2.000714194411649,2.1832166683646204,-0.18250247395297148,0.17830516844748967,0.255526389211354,0.6947166082422109,0.2545593670958575,0.6052757359986717,"[[0.0, -0.30106953075164977, -0.8047883905048268, 0.5404765576358719, -0.6795074646849781], [0.028262608105674047, 0.0, 0.9681906159248623, -0.8937166169787427, -0.4716398808136797], [0.08572693601424763, 0.05796496488217917, 0.0, 0.23300848751214653, -0.375579362928244], [-0.17830516844748967, 0.8350323143534195, 0.17041803170051972, 0.0, 0.81695867991022], [0.26600706718707845, -0.2651201880000025, -0.8147646557158341, 0.5160150062378592, 0.0]]"
871,1057,1.3,1.616838073983889,2,0.8342513589787187,0.5159770618968086,1.616838073983889,0.5113167544686619,coarse_only,low,nan,nan,2.849181824917772,4.363214064667131,1.5313919338199917,0.6,0.4,0.5533169379234787,0.31580408448763564,0.9818586307643582,2.4110988132058218,2.661655883140663,1.792457399820585,2.025043449740911,-0.23258604992032583,0.8425905175989978,0.4230951624643825,0.32757608805580546,0.39428724826856365,0.26883979817629866,"[[0.0, 0.9263978392525365, 0.2604647491693728, -0.743876294516413, 0.7309170002023406], [0.2832973537633918, 0.0, 0.19055321902612699, 0.9123894509689565, -0.8092613475598958], [-0.8425905175989978, 0.1331922964036909, 0.0, -0.11716325482826173, 0.6995113309896346], [0.882045464227575, 0.9818586307643582, 0.8303565378488873, 0.0, -0.13193357810328665], [-0.40316547761585686, 0.16460172166850162, -0.7436689436965238, -0.2790937502649635, 0.0]]"
872,1032,1.5,1.64469711994157,1,0.32892331131444014,0.19999020325668282,1.64469711994157,0.5372824836821014,coarse_only,low,nan,nan,2.5056485570424556,3.6691832166462865,1.4643646677153102,0.55,0.45,0.47313062182096977,0.30010189813753174,0.903971092859756,1.8408654666341593,1.738925038677071,2.3678220324154107,2.268100394947777,0.09972163746763352,0.6696161005052408,0.682330550300762,0.8435041760406232,0.38815359964796453,0.6519677204881975,"[[0.0, 0.6299611842346144, 0.8359071530327329, 0.057427385647882634, -0.21562931576184097], [0.6696161005052408, 0.0, -0.883517493055167, -0.27354613621760904, 0.5411423026373938], [-0.22263649889998605, 0.36637118508261923, 0.0, -0.903971092859756, 0.23527228931253452], [-0.10354125294228966, 0.37718328070574136, -0.09942054947695422, 0.0, 0.043938491333797014], [-0.8450716142866428, -0.8945847449248021, 0.6636054410113439, 0.6002689244904471, 0.0]]"
873,1089,1.3,1.5793386849629993,3,0.40293299766133267,0.2551276692555614,1.5793386849629993,0.3782732894027861,coarse_only,low,nan,nan,2.040867381585721,3.091323204471123,1.5147104767129458,0.75,0.25,0.35710634764033644,0.2841338415887958,0.9236445643041244,1.1115102676986783,1.9655714107306144,1.4767592157874085,0.2586275468685899,1.2181316689188186,0.14344537881792485,0.6333682945063048,1.6210968942046102,0.2822623451533548,0.932809244086186,"[[0.0, 0.8189975615336191, 0.7862654502685873, 0.05882965151766406, -0.3014787474107439], [0.22395580323715003, 0.0, -0.6482968056458893, 0.11844327591012194, 0.09986464184368837], [0.12638164855401546, 0.21627147822857218, 0.0, -0.05997314413688781, 0.5401499051256131], [0.14344537881792485, 0.11307325194305062, -0.2965960207223086, 0.0, 0.9236445643041244], [0.617727437089588, 0.36359512580718745, -0.6637555854060768, 0.021381475303916098, 0.0]]"
874,265,1.5,2.9987282534504645,4,0.22661636237776558,0.07557082310276445,2.9987282534504645,0.648990127488926,coarse_only,medium,nan,nan,2.445836670804385,3.2350460209766463,1.3226745921310372,0.4,0.6,0.469736441358983,0.28009556703377597,0.8941703128379859,1.8214403871450786,2.0298774819936125,2.071577216798037,1.7281519246453025,0.3434252921527343,0.8430260124566449,0.5605684620597962,0.560100623732126,0.11166469966978851,0.14412965440642975,"[[0.0, -0.4273360380464859, -0.39486914369758574, 0.792256956873143, -0.41541534337639785], [0.04513787775517786, 0.0, 0.09838636841762827, -0.4471925608880709, 0.29949509864282287], [-0.8941703128379859, 0.5940726988123417, 0.0, -0.8834654222725522, -0.2308252286245811], [0.03910618409527, -0.6291399097815202, -0.34986621225855985, 0.0, -0.7824162540015007], [0.8430260124566449, -0.5979752942490855, 0.595180749132306, -0.03539516096000006, 0.0]]"
875,836,1.3,1.8387149208963482,4,0.5149112492689896,0.28003865276523604,1.8387149208963482,0.5012790778932522,coarse_only,low,nan,nan,1.8330207486192973,2.8339455320901754,1.5460520750914946,0.45,0.55,0.33966680185549036,0.22940077802986097,0.9387518187387527,1.474598546070701,1.7844539993638908,1.8090493993084016,1.4204969093919309,0.38855248991647073,0.5602032325241375,0.3394542529358294,0.7083842063662115,0.169464449978517,0.6337584172459361,"[[0.0, -0.3564136091566139, -0.47304863955847565, 0.343043300085246, -0.6119484505635553], [0.4558861810710768, 0.0, -0.4167787537459431, -0.32037076343386306, 0.09043744519088337], [0.18242232173411677, -0.026138775374009438, 0.0, -0.4117439744995657, -0.6312025879674068], [0.27608681074136987, -0.29392353427782014, 0.00793306473137334, 0.0, 0.08690842567008539], [0.5602032325241375, 0.08669930407982362, -0.22339504396568777, -0.9387518187387527, 0.0]]"
876,489,1.5,2.317954369420658,2,0.5225378876067054,0.225430618694616,2.317954369420658,0.4603204292107588,coarse_only,low,nan,nan,2.834617285558998,4.884162226295231,1.723041149567509,0.5,0.5,0.5665674682139494,0.284172591467102,0.9895598663914533,1.3576962834516546,3.0825475675858045,2.1075595426619333,2.130643259873212,-0.023083717211278554,0.45840746682739675,0.5101278860939359,0.559599763086222,0.7373236673043273,0.8775289425055826,"[[0.0, 0.447802210998983, 0.8602435969605258, -0.9420574752016471, 0.8324442844246485], [-0.2643622171022679, 0.0, 0.6862475707825335, -0.9134647659072455, -0.9893168208013503], [0.45840746682739675, -0.9895598663914533, 0.0, -0.5402907945401754, 0.11930141490290791], [0.41040941300151257, 0.34991812302271086, -0.3357588955981037, 0.0, -0.3023889880186714], [-0.22451718652047736, 0.5435720829400847, -0.24839319653204917, 0.8728929938042445, 0.0]]"
877,732,1.4,1.9639299667360668,4,0.5250466873962945,0.2673449136615225,1.9639299667360668,0.5154676984605775,coarse_only,low,nan,nan,2.3908292855736564,3.8429461198981008,1.607369519473832,0.65,0.35,0.4446739027074596,0.29676312757610024,0.9977706380645319,1.8339885601080523,2.5703548058150036,1.6346804540426618,2.6418715675531255,-1.0071911135104636,0.7805100733697408,0.40648459446094215,0.5030628950961736,0.07629138971964577,0.13284617650814695,"[[0.0, -0.9977706380645319, -0.659475894815502, 0.1597780245008631, -0.7533302484341067], [-0.3261414012377817, 0.0, 0.7293823383490963, 0.01629819530551524, 0.3655777844705739], [0.06889050732837165, -0.548341800348797, 0.0, 0.048879100943097775, -0.7648821096595602], [0.6584465781721582, 0.26427181308153114, 0.13924974040615945, 0.0, 0.7580814249888848], [0.7805100733697408, 0.3609197366781547, 0.06107217734468895, -0.4321784666500774, 0.0]]"
878,1216,1.5,1.4440834001217304,3,1.2257361210714017,0.8487987057857137,1.4440834001217304,0.42825033236331794,coarse_only,low,nan,nan,2.8353940581138586,4.746637067890602,1.6740660982574158,0.6,0.4,0.5756628531867444,0.26567885256502016,0.9824894761950558,2.169945110185832,2.0418617776642156,1.4974646990279443,3.231473123341191,-1.7340084243132465,0.06700950923463167,1.060480984716045,0.997474350295218,0.9690150693873526,0.7230375748488269,"[[0.0, -0.64500046475926, -0.17106218296219589, 0.5231986520407592, 0.7026004779020003], [0.8990287423659697, 0.0, -0.5910963970082961, -0.9824894761950558, 0.5421702100544616], [-0.6577669019071999, 0.2563712763903998, 0.0, 0.8332136448000707, 0.6007163756549274], [0.06700950923463167, 0.5943647814201083, -0.6226774657206944, 0.0, -0.21341294265250998], [-0.5461399566780305, 0.9624882308572764, 0.20987802482573215, 0.8925713503053052, 0.0]]"
879,1452,1.4,1.1508800882245795,4,0.2594306687423571,0.22541937374328927,1.1508800882245795,0.3095462506011469,coarse_only,low,nan,nan,2.5863772265052813,3.8074555850207754,1.4721192044224523,0.35,0.65,0.5109074752678684,0.270999833218897,0.9897937883593277,2.70649035093237,2.0163662053637066,1.8402172606694516,2.1238519048420725,-0.28363464417262096,0.7876678521896381,0.7230355038959195,0.6696425412904359,0.6307792970420837,0.5596411052305195,"[[0.0, 0.2022248325071092, -0.9165484978876546, 0.15569664779885306, -0.7418962271700897], [-0.6839687553172218, 0.0, -0.497000018614014, 0.20093975430101452, 0.6667444265075686], [0.4707515320721065, -0.9897937883593277, 0.0, -0.16320410915377703, 0.31196734753900346], [-0.7641022113534033, -0.9031748670904953, -0.30667532539086495, 0.0, -0.40324390362541074], [-0.7876678521896381, -0.47309070007059595, -0.1476370669162803, 0.4318216414929372, 0.0]]"
880,600,1.5,2.1373733140536233,1,1.4833618759280156,0.694011601142627,2.1373733140536233,0.4771141002463236,coarse_only,low,nan,nan,2.7976385942370223,4.46883307824789,1.5973589610365815,0.5,0.5,0.5319513068139811,0.3291912702018732,0.9494165816479634,2.2069077914661834,2.289802550951902,3.60444471179934,2.6725668955857693,0.9318778162135706,0.9494165816479634,1.1026942675943696,1.1707476573394373,0.5708473739668543,0.5463242452669029,"[[0.0, 0.7279515968673649, -0.09083545778790691, -0.7179478575076004, -0.75306763878903], [0.9494165816479634, 0.0, -0.8377961006091006, 0.9237586829553437, 0.8934733465869322], [-0.5408050150615828, 0.7904779177511323, 0.0, 0.16011228334070848, 0.31541909253178546], [-0.3060861464867788, -0.25082253909689833, -0.03708317603662836, 0.0, 0.863400912514148], [0.41060004826985863, -0.9033148418703738, -0.1416093953697366, 0.025047505198749542, 0.0]]"
881,385,1.5,2.5777217871773703,2,0.29532042306388046,0.11456644566157055,2.5777217871773703,0.5519547872823407,coarse_only,low,nan,nan,2.2521295947408624,3.444550769210014,1.5294638360297494,0.45,0.55,0.41094849588726234,0.29107682714942934,0.9647974499633303,1.619744519877252,2.131760980053497,2.489091168961388,0.7425769567297544,1.7465142122316337,0.8472389758850625,0.3158779515019812,0.5962714456161216,0.3451501128625702,1.0796529802482826,"[[0.0, -0.8250027877497021, -0.332835538302513, -0.8615329226334596, -0.11238973136782215], [-0.11015287269863872, 0.0, 0.00037800223613149164, -0.36382494420717015, 0.19349642809732348], [0.8472389758850625, -0.9647974499633303, 0.0, 0.3791514108347718, -0.29790333227822363], [0.15121185771694012, 0.5473490047566898, -0.07624423900830157, 0.0, 0.7920833578564754], [-0.5111408135766107, -0.25343607111605126, 0.33311917718280837, 0.2656810002772205, 0.0]]"
882,642,1.4,2.078543612741066,2,0.3097575882640751,0.14902626356418172,2.078543612741066,0.4625881809535603,coarse_only,low,nan,nan,2.478766035935104,3.008266045646744,1.2136143557052874,0.45,0.55,0.483367200768346,0.27123827581417215,0.9070966759065233,1.9668791150908804,2.6658888170708805,1.9173103117863188,2.3864116696874325,-0.4691013579011136,0.41713027741365316,0.9855579243025518,1.1774950641007893,0.3185257110464297,0.2922265650855986,"[[0.0, 0.8072276330301478, -0.7071034906496236, 0.7180335840107062, -0.4335241093804032], [0.20794572617575402, 0.0, -0.784349956233179, 0.5024324608403254, 0.12437001611272613], [0.41713027741365316, 0.08745439780801223, 0.0, 0.7477953606016099, -0.6649302759630435], [0.9070966759065233, -0.2308776819460856, -0.1708891932959411, 0.0, -0.10128829556613761], [-0.4347064355949499, -0.7214397036257787, -0.7240690295086885, -0.17467971170363006, 0.0]]"
883,584,1.4,2.1746790908427136,4,0.27204832279423546,0.12509814617596698,2.1746790908427136,0.4919704943110786,coarse_only,low,nan,nan,2.624542236402267,3.0948907491513284,1.1792116378331323,0.45,0.55,0.5288267793406815,0.25446676597373746,0.8850464016795236,1.9133149640115912,1.6471091057334686,2.4479312397577266,1.993746150768311,0.4541850889894157,0.747708803846231,0.7670970235325634,0.7274992363595862,0.5482528177166045,0.4613484643584673,"[[0.0, 0.2680711288704989, -0.6269435092542113, -0.7253212017537576, -0.02677326585500084], [-0.11843047655818251, 0.0, 0.41751322669972035, -0.4884623490690796, 0.8100979594913995], [0.8850464016795236, 0.7813439587756998, 0.0, 0.584661095713334, -0.7729748051378877], [-0.16212928192765408, -0.7156094717766115, 0.36132609420931616, 0.0, 0.38390012028402287], [-0.747708803846231, -0.2611763122098265, -0.6955904902181822, 0.743455633483487, 0.0]]"
884,1454,1.5,1.1474572076100262,1,1.7110642781927707,1.4911791627990225,1.1474572076100262,0.37357124322781615,coarse_only,low,nan,nan,2.154377412894326,2.2515409761497795,1.0451005300523795,0.3,0.7,0.4197906791684498,0.2363109975070017,0.8155528096143039,1.265510314295458,2.401686136500742,1.39325759590066,1.7171625820472893,-0.32390498614662944,0.24911375592630391,0.47920500632991914,1.2857227577030488,0.23848237656333912,0.5802702290273231,"[[0.0, 0.2749963047478836, -0.7056449650368348, -0.7788648193814045, -0.6421800473346189], [-0.24911375592630391, 0.0, 0.6027974752538128, -0.28374028616828073, 0.2576060785522625], [-0.6072938038526401, 0.1729669977999848, 0.0, -0.41763160005163513, 0.8155528096143039], [-0.2962583916104602, -0.46326538926676863, -0.31475333697740027, 0.0, -0.30902123208523125], [-0.11284436290605382, -0.8059338902326523, 0.2810180988090396, -0.004329937761423652, 0.0]]"
885,665,1.5,2.053956967188579,2,0.6689679534137941,0.32569716118610414,2.053956967188579,0.45992983974367363,coarse_only,low,nan,nan,2.8704834667848265,4.392235520907127,1.5301378920064832,0.45,0.55,0.5817671319283183,0.27116557831360283,0.9691883122465943,2.3700027050225287,2.838794694086789,1.9961590115454864,2.764904865697903,-0.7687458541524168,0.4608925753468187,1.1376259580233257,0.7933728339913733,1.0413726381033024,0.6767634433679004,"[[0.0, -0.6851784665875342, -0.9029947603993962, -0.8168130161990352, 0.4338084509008233], [0.843034727981673, 0.0, -0.7019371329164725, 0.5324865649056625, -0.32584060507976], [0.4608925753468187, -0.8073396519578093, 0.0, -0.447012405285083, 0.2809143789557753], [-0.9484440498228204, -0.583746568123489, 0.9691883122465943, 0.0, -0.08759807211553539], [0.11763135187121687, 0.7247833226410691, -0.1907846601354406, 0.7749135650943546, 0.0]]"
886,130,1.4,3.9596560735397177,4,0.33912027280495666,0.0856438707056297,3.9596560735397177,0.6178909374474022,coarse_only,medium,nan,nan,2.363699847365714,3.974750409658348,1.6815800085981427,0.45,0.55,0.4526753850253485,0.2728348295470861,0.9498052819959744,2.0037420700316413,1.9167634026043299,2.3767227639958435,1.6820459341232314,0.694676829872612,0.5343424670379475,0.9454107569194571,1.1126238788901583,0.550339885774168,0.7086468416222074,"[[0.0, -0.3552551865100826, -0.8551553611074023, -0.4647821201661362, 0.2415707348207088], [0.25082364241291866, 0.0, -0.03163824092955436, -0.1309147672032802, 0.6706733329268932], [-0.4919148024120301, -0.839854852808124, 0.0, 0.3226656755563546, -0.7571712208301511], [0.726661158168745, 0.38903061001733796, -0.13604258509592904, 0.0, 0.012630645545478325], [-0.5343424670379475, -0.3581308938147203, 0.9498052819959744, 0.5344441211472015, 0.0]]"
887,1425,1.3,1.1974492734282731,3,1.1042449177291784,0.9221642554983144,1.1974492734282731,0.34816155951799355,coarse_only,low,nan,nan,2.657967891390704,4.522947338133004,1.70165612337958,0.5,0.5,0.49721910040746886,0.3255961175646676,0.9824441777265536,1.3937496301330423,2.4298784132380806,2.1789662865961983,2.1365915209470474,0.04237476564915088,0.3086236640257616,0.5601765850078875,0.8182711328526673,0.5728289664735466,0.8140766716216353,"[[0.0, -0.5530426251780958, -0.6897015370223969, -0.9824441777265536, -0.20469007331103417], [0.4946713651909833, 0.0, -0.9285849492666456, -0.029310045340898316, -0.8074920026831858], [0.07635632612432652, 0.2233313179450822, 0.0, 0.9753939992625105, 0.5311829957648535], [-0.3086236640257616, 0.06066858377072659, -0.9142023711708995, 0.0, -0.8954716676288108], [0.5140982747919709, 0.403859632646026, 0.20181310068152958, 0.14944329861708505, 0.0]]"
888,253,1.3,3.054399074527233,1,0.7245807201805325,0.23722529456620872,3.054399074527233,0.5867075905855659,coarse_only,medium,nan,nan,2.257118968479974,3.5246051281769972,1.56155044434766,0.4,0.6,0.4419875464743906,0.24367254801301175,0.867302307339324,1.324745602971869,1.96135099337221,1.7478971068015041,1.411388925905652,0.3365081808958521,0.5317191396491616,0.18919179874267467,0.26108081326055416,0.4289420199971321,0.718715261823948,"[[0.0, 0.5507272227516558, 0.8488119948731248, 0.2100934816905029, -0.35171829405692656], [-0.5317191396491616, 0.0, -0.09533166364373424, -0.4503927019491969, -0.6704536015594114], [0.5320959388333875, 0.17663910008388162, 0.0, -0.3225573056328874, -0.5274572073552248], [-0.16575230897285875, -0.05911325565220693, -0.49577191613854943, 0.0, -0.867302307339324], [0.0951782155164611, 0.6249093474179077, -0.4992762368864745, 0.7644496894849342, 0.0]]"
889,1071,1.4,1.594027598511243,4,0.3396559590760786,0.21308035029739097,1.594027598511243,0.3862392997146857,coarse_only,low,nan,nan,2.0263140867881164,3.0354992578074373,1.4980398535438644,0.4,0.6,0.3989784186164667,0.21474091457871128,0.9203785265361468,1.5858633634804737,1.811372585269365,1.732218484052832,1.7610039341168875,-0.028785450064055418,0.2900870185521829,0.6063515594108695,1.2321439630766007,0.35834835681815647,0.7646608885288899,"[[0.0, -0.5044292231194538, -0.12355207593236583, 0.9203785265361468, -0.2630127596813985], [-0.5253514106855066, 0.0, -0.3933432136828148, -0.10815307287229947, -0.7104396534947655], [-0.44902559360507244, 0.2359499408294341, 0.0, 0.2313476459994317, -0.28204653692540615], [-0.3213993406377118, -0.5645475928885859, -0.10886831737079228, 0.0, 0.5055049840153174], [0.2900870185521829, 0.2458392573315058, 0.7264338621459103, 0.46985834602323306, 0.0]]"
890,1238,1.5,1.4243815515994087,2,1.4466140189916932,1.0156085055762591,1.4243815515994087,0.46919933518703266,coarse_only,low,nan,nan,2.266715763556649,3.9933736424705897,1.7617443292505812,0.4,0.6,0.43212596943809345,0.2648908533245308,0.8289151676811446,1.014804805736289,1.713325236687636,2.7113734335024855,1.9332362121445825,0.778137221357903,0.6400901884205876,0.2674666486852957,0.4404518934033671,0.1564290903999214,0.3080503173034713,"[[0.0, -0.4102555814491109, -0.12916277768566986, -0.3449917098717106, -0.8289151676811446], [-0.12799191545157784, 0.0, 0.24916271315102856, 0.1122233925291054, 0.4550560184920187], [-0.6400901884205876, -0.7604319506409789, 0.0, -0.7965784907145694, 0.5142728037263493], [-0.15321948198436042, 0.1669065509745271, 0.8175515951852141, 0.0, -0.6693420169085744], [0.09350321987976318, -0.4585539689450815, -0.73735912612267, 0.176950718947825, 0.0]]"
891,98,1.5,4.38422095335782,4,1.4436675220198736,0.32928712703446267,4.38422095335782,0.6874940200737025,coarse_only,medium,nan,nan,2.2999329980817005,3.034380527037459,1.319334315202668,0.7,0.3,0.443149559778817,0.26096562503727305,0.9910546369627455,1.5324791647867073,2.7007619750148386,1.2931678295062021,2.039168199538052,-0.7460003700318498,0.5516325173324874,0.18831600786689576,0.2418920235392492,0.14155915024346105,0.3193729344556472,"[[0.0, 0.9910546369627455, 0.49200526679148204, -0.6565363759523091, -0.5611656953083022], [0.695755135126374, 0.0, 0.3012092752085691, 0.5975498427933243, 0.0668001668849254], [0.007440295933297758, -0.5311334911825913, 0.0, 0.4260240922864147, 0.526959000694935], [-0.27765121639454815, 0.09873150117163232, 0.4555640367287994, 0.0, 0.8842433366498894], [0.5516325173324874, -0.08260031681492275, 0.19284079865280335, -0.4660941967059886, 0.0]]"
892,631,1.5,2.0872690325414314,4,0.28604935764753814,0.137044795465183,2.0872690325414314,0.5488744079117726,coarse_only,low,nan,nan,2.5801254231618675,4.056896485226119,1.572364059826572,0.55,0.45,0.5104646417097916,0.26884607031981045,0.9585013501543893,2.105234821511502,2.3782287415511374,1.477195842097339,2.141545418129331,-0.664349576031992,0.7350171918490052,0.23737972885742906,0.19021226161473004,0.5067544954346584,0.42693611879112503,"[[0.0, -0.5859183237937382, -0.5442445963453286, 0.8003142571076323, -0.4477515643044383], [-0.32570770891749956, 0.0, 0.15078415115090893, 0.6447788936856114, 0.3310089279670019], [-0.08600857059060818, 0.37267296149020646, 0.0, -0.7992773899706498, 0.4904400751616349], [-0.9585013501543893, -0.9508158562253735, -0.3715275145372159, 0.0, 0.8723448506962561], [0.7350171918490052, 0.40687485879666485, 0.2481759059873634, 0.08712788546430561, 0.0]]"
893,209,1.5,3.287742347730759,2,0.6380665542196982,0.19407437892960558,3.287742347730759,0.6665390669347128,coarse_only,medium,nan,nan,2.345316446818269,3.906123282021355,1.665499462692491,0.6,0.4,0.4464927093690769,0.2750813011930739,0.8682342669413017,1.9913027358235393,0.8667667112953028,2.51102101178814,2.16578200119008,0.34523901059806006,0.7100230806610304,0.8483472788883063,0.8336845633575249,0.7790399005555959,0.5509548727900517,"[[0.0, -0.0964841919994166, 0.4940707034267606, 0.08186317065989379, 0.19434864520923179], [0.2814762836392619, 0.0, 0.5290464424207286, 0.7019875588681217, -0.5220924943665077], [-0.7100230806610304, 0.35928737554557877, 0.0, 0.6845157175761876, 0.7571948380053435], [-0.1352458342707894, 0.07530846786565082, -0.34611807028215047, 0.0, 0.8682342669413017], [0.8645575372524577, -0.09244706066237063, -0.7965467850604402, -0.3390056626683131, 0.0]]"
894,1394,1.3,1.2406900435636363,1,0.38735775993674243,0.31221154868212964,1.2406900435636363,0.377629869965904,coarse_only,low,nan,nan,2.8757503492883005,3.5273475229735314,1.2265833589641268,0.45,0.55,0.5867166550919918,0.26317403027132796,0.9743400660136585,2.1710895887156676,1.7932773904750958,2.6012196852147635,2.066645102614433,0.5345745826003307,0.9616968152776335,0.6398820323093662,0.46445241924873176,0.8124490268853182,0.43593154049670124,"[[0.0, 0.08693770812053181, 0.36036240123949037, -0.6049961902727738, 0.7409810908422998], [-0.9616968152776335, 0.0, -0.3046637905101368, -0.37326412402170983, -0.9615949554052834], [0.21797120493047895, 0.6300286794044891, 0.0, -0.5754162636200417, -0.772246388828222], [-0.6456773296587772, -0.3827319053005791, -0.9743400660136585, 0.0, 0.8371138290232369], [0.34574423884877814, 0.9669468097888325, -0.4499888778263337, 0.5416304329065476, 0.0]]"
